timestamp,side,price,quantity
2025-01-01 00:30:00,bid,2002.56000000,4.12650000
2025-01-01 00:30:00,bid,2002.55000000,0.00810000
2025-01-01 00:30:00,bid,2002.52000000,5.00010000
2025-01-01 00:30:00,bid,2002.51000000,1.62850000
2025-01-01 00:30:00,bid,2002.50000000,20.02750000
2025-01-01 00:30:00,bid,2002.49000000,0.00810000
2025-01-01 00:30:00,bid,2002.48000000,1.43580000
2025-01-01 00:30:00,bid,2002.46000000,0.00720000
2025-01-01 00:30:00,bid,2002.45000000,1.68090000
2025-01-01 00:30:00,bid,2002.44000000,0.18640000
2025-01-01 00:30:00,bid,2002.43000000,0.00510000
2025-01-01 00:30:00,bid,2002.42000000,0.00300000
2025-01-01 00:30:00,bid,2002.41000000,0.10490000
2025-01-01 00:30:00,bid,2002.40000000,14.44700000
2025-01-01 00:30:00,bid,2002.39000000,27.49230000
2025-01-01 00:30:00,bid,2002.37000000,0.01000000
2025-01-01 00:30:00,bid,2002.36000000,0.12490000
2025-01-01 00:30:00,bid,2002.35000000,2.53800000
2025-01-01 00:30:00,bid,2002.33000000,0.33210000
2025-01-01 00:30:00,bid,2002.32000000,0.53260000
2025-01-01 00:30:00,bid,2002.30000000,24.32170000
2025-01-01 00:30:00,bid,2002.28000000,4.32980000
2025-01-01 00:30:00,bid,2002.27000000,2.99000000
2025-01-01 00:30:00,bid,2002.26000000,31.54730000
2025-01-01 00:30:00,bid,2002.25000000,0.00510000
2025-01-01 00:30:00,bid,2002.24000000,1.79660000
2025-01-01 00:30:00,bid,2002.23000000,4.31860000
2025-01-01 00:30:00,bid,2002.22000000,24.59510000
2025-01-01 00:30:00,bid,2002.21000000,6.05540000
2025-01-01 00:30:00,bid,2002.20000000,2.54840000
2025-01-01 00:30:00,bid,2002.19000000,0.00380000
2025-01-01 00:30:00,bid,2002.16000000,0.12490000
2025-01-01 00:30:00,bid,2002.15000000,1.51460000
2025-01-01 00:30:00,bid,2002.14000000,3.82490000
2025-01-01 00:30:00,bid,2002.11000000,4.99370000
2025-01-01 00:30:00,bid,2002.10000000,18.58130000
2025-01-01 00:30:00,bid,2002.09000000,0.00510000
2025-01-01 00:30:00,bid,2002.08000000,3.99860000
2025-01-01 00:30:00,bid,2002.07000000,1.03180000
2025-01-01 00:30:00,bid,2002.05000000,51.81070000
2025-01-01 00:30:00,bid,2002.04000000,2.87460000
2025-01-01 00:30:00,bid,2002.03000000,7.68990000
2025-01-01 00:30:00,bid,2002.02000000,1.31800000
2025-01-01 00:30:00,bid,2002.01000000,0.00500000
2025-01-01 00:30:00,bid,2002.00000000,2.46140000
2025-01-01 00:30:00,bid,2001.99000000,0.00890000
2025-01-01 00:30:00,bid,2001.97000000,0.99730000
2025-01-01 00:30:00,bid,2001.96000000,1.48670000
2025-01-01 00:30:00,bid,2001.95000000,0.27000000
2025-01-01 00:30:00,bid,2001.93000000,0.27000000
2025-01-01 00:30:00,bid,2001.92000000,2.47500000
2025-01-01 00:30:00,bid,2001.91000000,3.99860000
2025-01-01 00:30:00,ask,2003.14000000,9.96440000
2025-01-01 00:30:00,ask,2003.15000000,0.28170000
2025-01-01 00:30:00,ask,2003.16000000,0.01060000
2025-01-01 00:30:00,ask,2003.17000000,0.38060000
2025-01-01 00:30:00,ask,2003.18000000,0.00520000
2025-01-01 00:30:00,ask,2003.20000000,0.00510000
2025-01-01 00:30:00,ask,2003.21000000,0.01800000
2025-01-01 00:30:00,ask,2003.22000000,0.25580000
2025-01-01 00:30:00,ask,2003.24000000,0.00520000
2025-01-01 00:30:00,ask,2003.26000000,0.00800000
2025-01-01 00:30:00,ask,2003.27000000,0.37450000
2025-01-01 00:30:00,ask,2003.30000000,0.00250000
2025-01-01 00:30:00,ask,2003.33000000,0.00840000
